Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Exchange,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Weight
2024-05-14,GOOGL,169.72471618652344,170.33999633789062,171.25,168.8000030517578,169.77000427246094,25127100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-15,GOOGL,171.88690185546875,172.50999450683594,172.64999389648438,170.50999450683594,170.6300048828125,26948400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-16,GOOGL,173.5508575439453,174.17999267578125,175.1199951171875,172.69000244140625,173.2899932861328,27867900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-17,GOOGL,175.424072265625,176.05999755859375,176.27000427246094,173.69000244140625,174.17999267578125,24479300.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-20,GOOGL,176.2809600830078,176.9199981689453,178.77000427246094,176.0800018310547,176.19000244140625,22554400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-21,GOOGL,177.20761108398438,177.85000610351562,178.14999389648438,175.80999755859375,176.89999389648438,16989400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-22,GOOGL,175.742919921875,176.3800048828125,177.14999389648438,175.2100067138672,176.63999938964844,17880000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-23,GOOGL,172.92315673828125,173.5500030517578,178.25,172.9499969482422,177.07000732421875,21024900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-24,GOOGL,174.3579559326172,174.99000549316406,175.77000427246094,173.64999389648438,174.97999572753906,16572500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-28,GOOGL,175.76283264160156,176.39999389648438,177.27000427246094,174.3699951171875,174.4499969482422,20572200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-29,GOOGL,175.26463317871094,175.89999389648438,176.83999633789062,174.72000122070312,175.42999267578125,23388700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-30,GOOGL,171.48834228515625,172.11000061035156,175.22000122070312,171.7899932861328,175.1999969482422,22958700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-05-31,GOOGL,171.87693786621094,172.5,173.05999755859375,169.44000244140625,171.86000061035156,37638900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-03,GOOGL,172.5445098876953,173.1699981689453,174.52999877929688,171.16000366210938,172.5399932861328,27459100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-04,GOOGL,173.1622772216797,173.7899932861328,173.85000610351562,171.88999938964844,173.27999877929688,26879600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-05,GOOGL,174.77642822265625,175.41000366210938,176.64999389648438,173.92999267578125,175.1999969482422,22068500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-06,GOOGL,176.09164428710938,176.72999572753906,177.14999389648438,175.75,175.89999389648438,23251000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-07,GOOGL,173.82986450195312,174.4600067138672,177.8699951171875,174.3000030517578,177.0500030517578,19661400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-10,GOOGL,174.5780029296875,175.00999450683594,177.05999755859375,172.75999450683594,174.97000122070312,23779200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-11,GOOGL,176.18402099609375,176.6199951171875,176.83999633789062,173.77000427246094,176.22000122070312,21540600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-12,GOOGL,177.3511199951172,177.7899932861328,180.41000366210935,176.11000061035156,178.25,27864700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-13,GOOGL,174.72763061523438,175.16000366210938,176.74000549316406,174.8800048828125,176.11000061035156,20913300.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-14,GOOGL,176.3535919189453,176.7899932861328,177.05999755859375,174.14999389648438,174.22000122070312,18063600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-17,GOOGL,176.802490234375,177.24000549316406,178.36000061035156,174.80999755859375,175.4600067138672,19618500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-18,GOOGL,174.65780639648438,175.08999633789062,177.38999938964844,174.10000610351562,177.13999938964844,21869900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-20,GOOGL,175.8648223876953,176.3000030517578,177.2899932861328,174.99000549316406,175.3699951171875,20160100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-21,GOOGL,179.1865997314453,179.6300048828125,180.8500061035156,176.61000061035156,177.0,58582700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-24,GOOGL,178.77760314941406,179.22000122070312,180.88999938964844,178.6699981689453,180.16000366210935,18298000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-25,GOOGL,183.5757293701172,184.02999877929688,184.2899932861328,179.4199981689453,179.6199951171875,23235600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-26,GOOGL,183.4261016845703,183.8800048828125,184.50999450683597,182.47999572753903,182.6300048828125,19839000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-27,GOOGL,184.95233154296875,185.41000366210935,186.0500030517578,184.0200042724609,184.17999267578125,18848900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-06-28,GOOGL,181.70037841796875,182.1499938964844,185.1300048828125,181.9600067138672,184.32000732421875,29156600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-01,GOOGL,182.53831481933597,182.9900054931641,183.8800048828125,181.3000030517578,183.02999877929688,16006100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-02,GOOGL,184.78274536132807,185.2400054931641,185.57000732421875,181.55999755859372,182.0500030517578,17372500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-03,GOOGL,185.361328125,185.82000732421875,186.08999633789065,184.0,184.8500061035156,10242100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-05,GOOGL,190.1295166015625,190.6000061035156,190.8600006103516,185.8000030517578,185.8600006103516,20967500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-08,GOOGL,188.5633850097656,189.02999877929688,190.1699981689453,187.77999877929688,189.8999938964844,21035900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-09,GOOGL,188.51351928710935,188.97999572753903,191.3600006103516,188.72000122070312,190.30999755859372,15121400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-10,GOOGL,190.70806884765625,191.17999267578125,191.75,189.02999877929688,189.1499938964844,15952500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-11,GOOGL,185.1119384765625,185.57000732421875,190.8600006103516,185.0800018310547,189.8500061035156,25625800.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-12,GOOGL,184.61317443847656,185.07000732421875,187.1100006103516,184.4900054931641,185.0800018310547,22898400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-15,GOOGL,186.06954956054688,186.52999877929688,188.2400054931641,184.9199981689453,184.9199981689453,16474000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-16,GOOGL,183.46600341796875,183.9199981689453,188.67999267578125,183.3699951171875,187.3600006103516,18290700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-17,GOOGL,180.5731658935547,181.0200042724609,183.5500030517578,179.89999389648438,182.97000122070312,20734100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-18,GOOGL,177.2513885498047,177.69000244140625,182.5,176.47000122070312,181.92999267578125,25315700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-19,GOOGL,177.22146606445312,177.66000366210938,180.2899932861328,177.1300048828125,178.8800048828125,18881900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-22,GOOGL,181.2215576171875,181.6699981689453,182.6999969482422,180.22999572753903,180.58999633789065,24100300.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-23,GOOGL,181.3412628173828,181.7899932861328,183.6100006103516,181.5399932861328,182.0500030517578,36352700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-24,GOOGL,172.20387268066406,172.6300048828125,176.19000244140625,171.82000732421875,173.60000610351562,49585200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-25,GOOGL,166.86708068847656,167.27999877929688,173.4199981689453,167.19000244140625,172.52000427246094,44852000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-26,GOOGL,166.5877685546875,167.0,168.08999633789062,164.05999755859375,167.14999389648438,41336900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-29,GOOGL,169.1115264892578,169.52999877929688,170.42999267578125,167.99000549316406,168.8300018310547,20293800.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-30,GOOGL,169.86964416503906,170.2899932861328,171.22999572753906,168.44000244140625,170.24000549316406,18959700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-31,GOOGL,171.11656188964844,171.5399932861328,174.25,170.00999450683594,173.24000549316406,25729100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
